date ,sulfur,nitrogen,pm10,pm25,temp,humidity,radiation,ozone,wind,
12/10/2016,1,16.4,22.5,9.1,46.9,59.8,0.205,14,3.7,
12/11/2016,0.6,9.4,23.2,7.2,58.5,37.9,0.197,24,7.8,
12/12/2016,0.8,13,23.1,6.6,59,33.7,0.177,20,6.4,
12/13/2016,0.6,9.4,20.8,5.7,59.3,38.6,0.198,21,5.8,
12/14/2016,1,16.4,28.1,8.6,59.5,41.5,0.2,14,5,
12/15/2016,1.5,20.9,35.4,10,59.7,35.5,0.204,10,4,
12/16/2016,0.9,5,54.5,8.5,65.8,16.8,0.15,24,10.4,
12/17/2016,0.7,1.4,149.9,17.7,54,32,0.149,35,13.9,
12/18/2016,0.6,7.9,24.8,8.1,41,31.1,0.189,23,7.5,
12/19/2016,0.7,17,33.3,10.4,42,29.5,0.153,14,7,
12/20/2016,1.5,25.9,57.5,19.1,46.1,33.4,0.187,7,3,
12/21/2016,1.1,22.6,41.8,16.8,53.8,36.4,0.079,9,4.7,
12/22/2016,0.8,12.1,17.5,7.2,49.2,73.9,0.093,16,10.3,
12/23/2016,1,13.6,19.3,8.9,51.6,68.5,0.197,14,4.4,
12/24/2016,1.4,15.2,26.3,9.6,55.6,57.3,0.201,14,6.8,
12/25/2016,0.5,1.5,13.7,4.9,44.5,49.3,0.202,37,12.9,
12/26/2016,0.4,13.8,20.3,11.1,42.6,51.3,0.182,19,3.4,
12/27/2016,0.4,14.8,18.5,8.1,44.8,45.5,0.174,16,5,
12/28/2016,0.6,16.3,19.5,8.7,51.3,43.4,0.184,14,5,
12/29/2016,0.3,12.8,19.4,7.3,46,58.3,0.061,17,8.2,
12/30/2016,0.4,9.2,16.3,6.3,45.4,68.8,0.095,23,5.6,
12/31/2016,0.6,8.9,16.4,7.7,49.1,74.4,0.132,17,5.9,
1/1/2017,0.9,5.9,14.4,7.1,47.4,75.2,0.1,24,7.1,
1/2/2017,0.7,4.4,12.8,5.6,45.8,57.2,0.208,35,7.9,
1/3/2017,0.7,9.5,17.2,7.7,50.2,52.1,0.201,25,5.4,
1/4/2017,0.7,4.7,14.7,5.1,56.4,39.5,0.205,31,8.3,
1/5/2017,0.9,7.5,15.5,5.2,55.2,43.8,0.216,25,9.2,
1/6/2017,0.8,7,20.6,5.6,47.3,46.2,0.161,21,9.3,
1/7/2017,0.6,9.1,16.2,5.8,37.7,37.5,0.209,25,8,
1/8/2017,1.4,23.4,32.9,15.5,47,38.2,0.208,16,3.1,
1/9/2017,2,28.2,38.3,13.4,56.8,37.2,0.193,9,4.4,
1/10/2017,1.2,14.3,19.5,4.8,60.1,28.5,0.21,18,7.3,
1/11/2017,1.2,14.2,15.7,4.5,60.3,25.2,0.218,21,7.4,
1/12/2017,2.2,33.7,41.4,12.8,56.4,26.8,0.169,11,3.3,
1/13/2017,1.9,24.9,34.1,11.5,58.4,31.2,0.123,9,6.6,
1/14/2017,1,4.4,23.4,11.7,57.6,62.4,0.172,22,10.5,
1/15/2017,0.6,,11.6,4.5,46.3,74.9,0.12,30,10.3,
1/16/2017,0.8,,20.6,8.4,47.7,61.2,0.218,23,5.8,
1/17/2017,0.7,,19.3,7.5,46.5,69.1,0.098,14,5.5,
1/18/2017,0.9,7.5,18.1,8.2,46.1,72,0.212,15,4.9,
1/19/2017,0.8,4.1,14.9,5,48.9,54,0.186,27,10.2,
1/20/2017,0.7,3,19.8,7.1,50.5,43.8,0.216,32,10,
1/21/2017,0.8,-0.3,16.2,5.3,45.9,58.7,0.118,39,13.2,
1/22/2017,0.3,6.4,13.2,5.2,45.5,47.2,0.233,37,8.9,
1/23/2017,0.8,15.6,26.8,6.7,54.8,36.6,0.235,20,6,
1/24/2017,0.6,4.1,,4.5,49.8,38.3,0.232,36,12.7,
1/25/2017,0.4,7,,4.6,42.9,31.4,0.24,36,9.5,
1/26/2017,0.6,18.4,,9.3,41.1,33.3,0.244,22,4.1,
1/27/2017,0.4,8.6,,5.8,41.1,30,0.17,34,8.7,
1/28/2017,0.3,13.7,,7.9,39.3,34.4,0.245,25,4.6,
1/29/2017,1,23.9,,11.8,43.3,29.4,0.246,16,2.8,
1/30/2017,0.7,23.1,,8.5,47.5,26.6,0.251,17,4.5,
1/31/2017,0.3,14.6,,5.1,53.8,19.1,0.251,27,8.8,
2/1/2017,0.2,15.8,,5.6,55.7,20.1,0.258,23,7.9,
2/2/2017,1.8,38.6,,16.4,54.7,22.8,0.25,11,2.4,
2/3/2017,1.1,33.9,,14.1,55.4,26.5,0.226,11,4,
2/4/2017,0.8,24.8,,11.1,57.8,27.7,0.237,20,4.9,
2/5/2017,0.9,15.4,,7.3,60.1,18.7,0.266,20,5.2,
2/6/2017,1,11.7,,5.2,60.3,22.8,0.189,27,8.2,
2/7/2017,0.9,7.5,58.4,6.6,57.3,33.5,0.249,30,11.3,
2/8/2017,0.9,13.1,24,6.7,59.5,42.5,0.269,22,6.8,
2/9/2017,1.6,32.8,47.8,12.8,61.5,34.9,0.253,12,3.7,
2/10/2017,1.3,24.2,41.7,11.2,65.4,28.7,0.271,14,4.8,
2/11/2017,1.3,16.2,44,11.1,70.7,20,0.263,29,7.2,
2/12/2017,0.6,8.4,83.9,13.5,59.1,32.5,0.178,28,12.5,
2/13/2017,0.6,5.7,17.7,6,45.6,64.9,0.123,28,9.8,
2/14/2017,0.6,7.5,14.2,4.7,46.2,62.2,0.119,27,5.9,
2/15/2017,0.8,22.6,24.7,8.2,46.1,43.4,0.194,18,3.8,
2/16/2017,0.8,18.8,22.2,6.4,49.2,41.2,0.29,19,5.1,
2/17/2017,0.8,8.1,29.8,6.6,54.9,36.2,0.214,31,10.8,
2/18/2017,0.9,14.2,94.3,14.1,55.8,43.8,0.168,25,6.8,
2/19/2017,0.5,3.9,15,4.8,51.1,48.6,0.262,43,8.1,
2/20/2017,0.4,4.1,13.3,4.1,54.1,45.7,0.303,36,9.5,
2/21/2017,0.4,7.9,17.3,4.8,59.7,38.5,0.306,24,7.8,
2/22/2017,0.7,8.4,20.3,5,65,28.7,0.311,14,6.5,
2/23/2017,0.7,3.4,81.8,12.1,64.3,17.4,0.303,34,12.3,
2/24/2017,0.6,3.3,19.9,6,52.2,16.7,0.317,46,11.4,
2/25/2017,0.6,10.9,22,7.3,53,14.8,0.32,35,6.6,
2/26/2017,0.7,19.8,37.7,7.9,55.4,16.7,0.244,33,7.5,
2/27/2017,0.7,13,29,7.3,57.7,24.7,0.299,26,7.4,
2/28/2017,0.6,7,129.7,20.7,62.7,17.9,0.279,30,11.6,
3/1/2017,0.7,14.3,22,5.8,54,30.1,0.327,30,5.2,
3/2/2017,0.4,11.1,21.5,3.9,54.5,20,0.326,31,6.5,
3/3/2017,0.6,6.6,22.5,4.7,57.3,20.8,0.217,41,10.5,
3/4/2017,0.9,16.8,30.7,9.4,62.6,22.1,0.328,30,5.7,
3/5/2017,0.9,6.3,28.1,9.2,65.9,27.9,0.304,28,7.3,
3/6/2017,0.9,4.1,30.3,7,64.7,27,0.341,30,10.8,
3/7/2017,0.9,17.2,30.8,7.4,59.2,17.6,0.35,29,4.7,
3/8/2017,1.1,26,47.9,15.8,63.2,15.3,0.335,26,3.7,
3/9/2017,1.3,28.6,51.5,12.8,65.9,16.8,0.311,17,3.4,
3/10/2017,1.1,24.3,45.8,10.2,67.9,16,0.349,21,3.8,
3/11/2017,0.9,15.1,38.5,10.5,68.6,25.7,0.335,28,7,
3/12/2017,0.7,7.5,34.6,7.6,62.8,39.5,0.344,33,9.5,
3/13/2017,0.7,16.8,36.1,7.8,64.1,21.9,0.356,29,6.9,
3/14/2017,0.6,12.7,30.7,7.1,68,22.2,0.362,28,4.9,
3/15/2017,0.7,16.4,31.9,7.4,70.8,13.8,0.356,25,4.8,
3/16/2017,0.6,11.9,30.3,6.7,71.3,12,0.344,30,7,
3/17/2017,0.6,14.2,27.7,7.3,71,14.8,0.369,28,5.1,
3/18/2017,1.2,23.4,45,12.3,73.2,13.8,0.363,27,3.5,
3/19/2017,0.5,8.8,30.6,8.8,76.3,17.6,0.366,35,5,
3/20/2017,0.4,12.4,35,9.2,75.5,16.2,0.359,30,5.1,
3/21/2017,0.6,16.1,28.3,8.4,76.2,16,0.37,27,4.9,
3/22/2017,0.8,16,34.5,8.4,76.4,11.4,0.38,27,5.6,
3/23/2017,0.7,6.4,21.6,32.7,66.8,15.8,0.327,36,13,
3/24/2017,0.2,2.2,,6.8,59.7,24.1,0.385,44,11.6,
3/25/2017,0.4,8.2,,7.2,65.8,15.8,0.371,36,6.5,
3/26/2017,0.1,8.3,,7,64.7,18.5,0.386,,9.2,
3/27/2017,0.2,9.1,,6,67.8,15.9,0.389,43,7.1,
3/28/2017,0.1,7.9,,8.6,58.8,32.3,0.332,43,10,
3/29/2017,-0.1,5.2,,4.2,57.4,37.7,0.273,37,7.6,
3/30/2017,0.2,11.7,,4.6,65.6,23.8,0.402,32,6.8,
3/31/2017,0.2,3.9,,43.2,68.6,11.7,0.317,50,12.9,
4/1/2017,0.2,6.9,,15.2,56.5,23.8,0.279,45,6.1,
4/2/2017,0.3,4,,7.2,58.8,28.2,0.408,42,8,
4/3/2017,0.5,5,26.1,8.5,65.4,20.6,0.412,44,9.6,
4/4/2017,0.4,4.9,48.2,19.2,64.1,16.1,0.415,51,12.6,
4/5/2017,0.4,15.2,26.1,13.4,58.8,16.4,0.418,42,6,
4/6/2017,0.7,26.7,34.8,17.6,65.2,14.9,0.335,25,4.6,
4/7/2017,0.7,21.4,38.6,17.1,71.2,14.4,0.432,23,5.1,
4/8/2017,0.4,6.9,26.7,10.2,74.1,10.9,0.437,33,8.7,
4/9/2017,0.2,4.5,25.3,14.2,70.5,11.5,0.393,37,9.8,
4/10/2017,0.2,12.2,28.4,14.1,68.7,10.8,0.427,38,4.3,
4/11/2017,0.3,4.7,32.8,11.1,72.5,29.6,0.409,43,9.2,
4/12/2017,0.3,4.3,32.7,9.5,73.4,41.3,0.423,38,9.5,
4/13/2017,0.3,11,25.4,6.2,71.2,42.3,0.416,39,6.6,
4/14/2017,0.4,10.2,27.2,6.3,75.7,23.2,0.406,36,5.9,
4/15/2017,0.4,12,23.5,5.7,74.1,9.9,0.448,37,6.5,
4/16/2017,0.8,9.4,23.7,6.3,73.6,10.4,0.443,37,5.9,
4/17/2017,0.7,11.7,25.3,6.5,74.5,8.9,0.45,42,6.2,
4/18/2017,0.9,15,33.1,7.2,75.8,9.2,0.429,33,6.3,
4/19/2017,0.9,10,29.7,6.8,76.6,12.3,0.454,32,8.8,
4/20/2017,0.8,12.7,25.4,6.3,77.1,12.1,0.493,35,6.8,
4/21/2017,0.8,11.8,24,5.1,74.8,7.9,0.465,45,7.9,
4/22/2017,0.6,3.5,29,5.9,65.7,31.1,0.449,41,12.1,
4/23/2017,0.6,5.2,21.1,4.3,67.7,26.3,0.451,43,9.8,
4/24/2017,0.8,2.9,45.9,9,78.1,12.2,0.457,46,11,
4/25/2017,0.9,1.8,107.9,21.3,74.8,15.6,0.421,47,15.2,
4/26/2017,0.7,5.7,22.6,4.5,67.8,18.7,0.455,49,9.5,
4/27/2017,0.9,4.3,48.3,9.4,75.4,15.1,0.441,42,11.7,
4/28/2017,0.9,2,53.2,10.1,74.5,23.8,0.382,34,12.2,
4/29/2017,0.6,3.6,16.1,4.6,52.1,51.4,0.312,45,8.2,
4/30/2017,0.3,5.2,14.3,3.3,60.1,27.7,0.475,38,7.1,
5/1/2017,0.5,11.9,20.1,4.8,70.7,10.4,0.495,36,5.6,
5/2/2017,0.6,15.4,27.7,4.9,75.3,9.9,0.488,34,6.6,
5/3/2017,0.5,10.4,25.4,5,75.6,14,0.478,39,7.2,
5/4/2017,0.3,4.5,30.2,4.1,68.9,23.1,0.48,44,10.6,
5/5/2017,0.9,12.1,26,5.2,76.6,14.8,0.48,40,6.8,
5/6/2017,0.6,6.3,36.8,7.2,80.5,12.7,0.408,36,8.7,
5/7/2017,0.2,4.2,22,4.6,78.4,12.1,0.479,40,8.2,
5/8/2017,0.2,4.5,27.7,6.2,74.8,20.5,0.458,42,8.8,
5/9/2017,0.1,3.8,25.8,5.8,67.1,25.9,0.465,43,10.9,
5/10/2017,0,5.1,20.7,4.8,61.3,30,0.437,47,10.6,
5/11/2017,0,9.8,24,5.8,68.2,24.2,0.479,43,6.7,
5/12/2017,0.1,7.5,21.4,4,74.5,23.1,0.477,48,7.4,
5/13/2017,0.4,9.1,26.4,6,79.7,16.9,0.479,49,6.6,
5/14/2017,0.3,5,20.1,5.1,80.4,10.4,0.445,46,7.9,
5/15/2017,0.3,6,26.8,5.3,77.7,12.1,0.469,39,8.8,
5/16/2017,0.2,3.9,115.3,18.4,69.7,20.4,0.357,44,12.3,
5/17/2017,0.2,5.4,25.2,5.1,68.6,18.2,0.487,44,10.3,
5/18/2017,0.3,5.1,28.6,5.9,73,13.4,0.466,45,10.3,
5/19/2017,0.2,8.4,20.5,4.2,70.7,11.9,0.505,41,8.2,
5/20/2017,0.1,3.1,20.9,4.6,72.3,12.7,0.502,56,7.4,
5/21/2017,0.5,2.5,24,9,76.7,28.8,0.49,49,7.9,
5/22/2017,0.5,8.5,26.4,7,78.7,27.2,0.469,44,7.2,
5/23/2017,0.6,9.8,29.7,7.4,74.7,20.8,0.492,41,7.8,
5/24/2017,0.6,8.6,26.1,6,77.4,20.7,0.424,43,7.7,
5/25/2017,0.6,4.6,43.1,8.5,83.5,9.2,0.453,36,10,
5/26/2017,0.3,3.9,41,9,82,13,0.495,32,9.8,
5/27/2017,0.2,7.7,24.9,7.4,81.1,13.2,0.502,27,8.8,
5/28/2017,0.1,1.6,27.8,5.8,76.8,17.7,0.502,46,9.2,
5/29/2017,0.1,2.5,25.5,8.2,76.9,30.2,0.486,50,10.8,
5/30/2017,0.2,6.9,50.4,13.4,74.6,36.7,0.425,49,8.3,
5/31/2017,-0.1,10.3,27.1,13.3,74.4,38.4,0.393,44,7.1,
6/1/2017,0,6.3,20.3,7.9,74.8,38.7,0.365,47,9.1,
6/2/2017,0.3,6.8,22.2,8.6,77.1,30.9,0.462,50,5.9,
6/3/2017,0.2,4.5,18.1,6.9,80,28.3,0.399,47,6.2,
6/4/2017,0.5,11.1,22.2,12.1,82.8,26.1,0.471,47,4.5,
6/5/2017,0.7,6.9,26.3,16.9,86.4,21.3,0.487,51,6.7,
6/6/2017,0.7,4.3,29.9,10.1,84.9,26.5,0.445,59,8.9,
6/7/2017,0.5,4.9,28.6,6.3,82.1,32.9,0.443,53,7.2,
6/8/2017,0.5,2.6,22.2,4.6,80.4,34.9,0.463,47,7.5,
6/9/2017,0.6,8.5,28,7.8,86.2,20.7,0.475,40,6.6,
6/10/2017,0.6,4.9,40.4,11.3,88.6,12.3,0.475,39,8.6,
6/11/2017,0,5.4,51.1,10.4,85.6,10.3,0.474,33,9.4,
6/12/2017,0.1,9.1,36.2,9.5,84.3,13.3,0.492,30,7.3,
6/13/2017,0.1,5.5,25.6,5.8,84.7,10.7,0.499,34,7.7,
6/14/2017,0.3,17.1,31.5,7.7,86,7.2,0.498,33,4.4,
6/15/2017,0.4,20.5,34.2,8.8,88.7,6.9,0.47,30,4.2,
6/16/2017,0.1,13.3,29.4,8.7,88.9,4.6,0.494,39,7.7,
6/17/2017,0.2,4.9,24.9,9.2,89.7,4.9,0.493,50,8.4,
6/18/2017,0.6,3,34,10.5,88.9,13.4,0.482,47,9,
6/19/2017,0.5,5.9,46.7,10.7,89,30.3,0.426,49,8.4,
6/20/2017,0.5,7,32.5,9,91.1,26.5,0.462,41,7.8,
6/21/2017,0.6,6.3,30.4,8,90.7,22.4,0.449,38,6.9,
6/22/2017,0.6,9.6,38.5,9.7,94.3,17,0.469,42,6.6,
6/23/2017,0.5,5.9,56.1,13.3,95.4,13.8,0.463,48,9.2,
6/24/2017,0.4,2.7,43.8,11.4,85.3,30.5,0.453,52,12.8,
6/25/2017,0.3,4.9,36.4,12.2,80.4,42.4,0.439,48,7.2,
6/26/2017,0.4,6.1,25.7,9.4,81.6,39.3,0.445,48,7.2,
6/27/2017,0.6,10.1,25.6,8,83,35.9,0.467,53,5.9,
6/28/2017,0.6,10.1,27.2,7.5,89.8,16.1,0.48,42,7.6,
6/29/2017,0.6,5.2,33.3,9.7,89.2,13.9,0.48,39,8.7,
6/30/2017,0.6,7.8,38.1,9.1,89.9,10.9,0.485,37,6.3,
7/1/2017,0.6,2.7,55.4,12.9,86.9,31.3,0.448,43,9,
7/2/2017,0.8,,26.3,9,86.7,25.4,0.465,45,6.5,
7/3/2017,0.4,,33.4,10.2,90.3,19.2,0.426,47,6.6,
7/4/2017,0.4,,49,12.3,90.7,18.2,0.477,48,7.2,
7/5/2017,0.3,5.1,30.7,9.4,86.4,26.2,0.447,49,7.9,
7/6/2017,0.2,4.2,20.6,6,87.2,24.4,0.455,57,8.5,
7/7/2017,0.1,4,19.1,5.9,83.6,32,0.443,36,8.1,
7/8/2017,0.2,4.2,16.1,4.7,86,28.1,0.477,36,6.2,
7/9/2017,0.2,-0.1,16.9,3.8,87.5,22.5,0.444,43,6.5,
7/10/2017,0.3,3.2,16,3.9,87.7,23.3,0.432,52,5.9,
7/11/2017,0.4,3,34.9,5.6,87.1,28.5,0.481,49,7.6,
7/12/2017,0.4,5.6,25,,83.4,35.1,0.472,54,6.8,
7/13/2017,0.4,4.5,31.3,,85.4,32.8,0.448,39,8.2,
7/14/2017,0.3,1.4,19,,78.8,47,0.284,30,8.4,
7/15/2017,0.3,0.5,20,,74.8,64,0.249,29,7.7,
7/16/2017,0.4,,18.1,,78.7,50.3,0.399,34,6.6,
7/17/2017,0.6,4.1,23.7,,82.3,41,0.429,36,6.2,
7/18/2017,0.5,9.4,25.2,,80.9,45.8,0.398,38,5.2,
7/19/2017,0.4,4.3,24.4,,77.1,53.8,0.384,39,8.2,
7/20/2017,0.4,4.1,21,,78.9,47.7,0.428,41,7.8,
7/21/2017,0.5,7.8,25.6,,78.2,53.8,0.342,39,5.2,
7/22/2017,0.6,7.9,24,,76.2,64.1,0.328,36,4.4,
7/23/2017,0.8,2.3,19,,77.6,59.8,0.387,37,4.7,
7/24/2017,0.9,8.7,20.7,,80.7,50.6,0.379,39,4.7,
7/25/2017,0.8,6.8,16.6,,81.6,47.5,0.465,43,5.7,
7/26/2017,0.8,9.1,26.4,9.8,85.1,42.8,0.385,34,6.2,
7/27/2017,0.9,13.7,24.5,7.2,79.7,49.7,0.239,34,7.3,
7/28/2017,0.9,10.8,32.3,7,81.1,44.8,0.448,44,5.5,
7/29/2017,0.4,7,17.5,4.6,80.9,48.3,0.441,,6,
7/30/2017,,,18.8,5,83.9,36.4,0.378,,6.3,
7/31/2017,,3.6,29.1,8.7,82,47.8,0.297,39,6.7,
8/1/2017,0.2,2.9,16.5,5.5,77.7,55.2,0.402,40,7.5,
8/2/2017,0.1,3.8,18.1,6.7,80.9,42.2,0.452,47,6.9,
8/3/2017,0.2,7.8,23.8,6.8,82.7,31.2,0.437,50,6.1,
8/4/2017,0.2,7,26,7.5,83.9,29.7,0.446,53,6.5,
8/5/2017,0.5,6.5,23.7,7.7,84,35.6,0.451,42,5.5,
8/6/2017,1.3,5.2,17.5,4.7,84,36.5,0.427,34,6,
8/7/2017,1.5,5.6,27.6,8.7,85,35.6,0.42,46,6.3,
8/8/2017,1.2,1.3,22.3,7.2,83,44.2,0.443,44,10.2,
8/9/2017,1.3,3.8,20.5,5.9,84.5,38.5,0.444,41,7.1,
8/10/2017,1.4,3.9,25.2,7.4,86.9,31.8,0.434,37,7.2,
8/11/2017,1.5,2.7,24,7.3,83,42.5,0.378,34,9.2,
8/12/2017,1.2,3.3,16.6,5.1,79.4,51.2,0.412,,6,
8/13/2017,1.2,,16.6,4.7,82.2,43.7,0.424,,7.1,
8/14/2017,1,,19.3,5.1,82.7,41.8,0.433,47,6.7,
8/15/2017,1.1,5.3,18.2,4.6,79.5,45.3,0.416,39,7.8,
8/16/2017,1,8.1,21.6,6,82.6,32.4,0.438,31,6.3,
8/17/2017,1.2,19.3,35.1,9.1,84.7,24.9,0.387,35,3.7,
8/18/2017,0.9,7.7,29.6,6.4,82.9,38.7,0.422,38,7.4,
8/19/2017,1.1,7,22.5,5.5,78.4,46.6,0.258,37,6.4,
8/20/2017,1.3,2.6,15.7,4.8,72.3,67.9,0.209,36,4.4,
8/21/2017,1.4,10.8,28.7,7.1,77.1,58.3,0.366,30,4.3,
8/22/2017,1.2,11.6,29.7,8,83.2,43.7,0.424,29,4.5,
8/23/2017,1.1,4.8,24.6,6.2,79.4,49.6,0.372,37,8.6,
8/24/2017,1.5,6.6,20.2,5.4,74.9,54.7,0.38,44,6,
8/25/2017,1.3,10.2,22.5,7.4,77.1,54.8,0.342,34,5.8,
8/26/2017,1.3,3.1,20.4,7.2,80,47.1,0.367,45,6.6,
8/27/2017,0.9,1.3,19.6,6.8,81.2,38.4,0.4,40,6.6,
8/28/2017,1.1,4.9,24.5,9.2,81,33.5,0.414,43,7.6,
8/29/2017,1.3,5.8,28.3,10.5,79.8,35.5,0.364,47,6.7,
8/30/2017,1.5,11.3,31.7,8.6,79,27.3,0.416,43,5.8,
8/31/2017,1.6,11.6,32.5,9.8,79.4,26,0.406,44,5.8,
9/1/2017,1.7,15.2,35,9.4,81,20.4,0.408,35,6.2,
9/2/2017,1.7,14.9,35.1,11.1,82.1,21.1,0.295,29,4.4,
9/3/2017,1.3,8.4,38.9,17.4,82.5,25,0.387,36,5.3,
9/4/2017,1.3,8.7,29.9,13.5,81.8,26.2,0.399,43,6,
9/5/2017,1.4,5.8,32.9,11.3,81.5,27.7,0.37,42,7.8,
9/6/2017,1.6,10.9,43,13,79.1,33.8,0.367,41,7,
9/7/2017,1.7,19.2,48.8,15.9,82.1,27.9,0.372,32,4,
9/8/2017,1.5,8.7,44.6,16.8,81.5,28.7,0.352,40,7.2,
9/9/2017,1.5,4.5,31,14,79.7,27,0.325,46,7.8,
9/10/2017,1.1,0.7,25.1,10.1,79.5,31.4,0.381,47,8.1,
9/11/2017,1,9.1,29,10.2,80.6,23.6,0.389,39,6.3,
9/12/2017,1.4,17.8,42.4,14.7,82.6,19.6,0.381,40,4,
9/13/2017,1.2,16.4,43,13.1,84.5,19.6,0.379,28,6,
9/14/2017,1,6.7,28.1,8,83.6,24.6,0.365,31,7.3,
9/15/2017,1,4.2,31.3,9.3,82.3,28.9,0.329,30,6.5,
9/16/2017,0.9,5.4,27.4,9.1,80.3,36.3,0.362,30,5.5,
9/17/2017,0.7,2.4,29.5,8.6,80.7,32.9,0.355,38,5.4,
9/18/2017,0.5,4,30.6,8.1,81.9,29.8,0.36,35,7.2,
9/19/2017,0.7,4.3,33.7,9.3,82.2,31.3,0.353,31,7.9,
9/20/2017,0.7,6.8,30.2,8.6,81.3,27.5,0.37,25,7.2,
9/21/2017,0.7,6.6,27.4,8.3,83.2,25.4,0.368,26,6,
9/22/2017,1.1,9,29.9,8.3,83.9,21.9,0.355,16,4.7,
9/23/2017,0.8,3.3,31.5,8.9,79.4,36.7,0.276,29,6.9,
9/24/2017,0.6,3.8,20.3,5.8,76.6,26.8,0.357,25,4.8,
9/25/2017,0.7,14.7,28.5,7.6,75.4,25.1,0.364,20,5.9,
9/26/2017,0.7,10.2,31,9.1,72.5,43.9,0.29,22,8.8,
9/27/2017,0.4,2.3,14.4,4.1,65.7,72.4,0.147,24,10.5,
9/28/2017,0.3,2.7,15.6,3.9,68.3,68.2,0.243,21,9.5,
9/29/2017,0.2,3.2,16.2,3.7,71.1,59.5,0.239,27,10.6,
9/30/2017,0.3,3.8,16.6,3.9,71.1,62.3,0.27,23,8.8,
10/1/2017,0.8,8,22.5,5.6,76.8,46.3,0.342,23,6.1,
10/2/2017,1,10.2,28.6,7.5,80.3,23.1,0.344,23,5.5,
10/3/2017,1,9.3,31.2,10,78.9,30.8,0.332,28,5.3,
10/4/2017,0.6,2.7,21.8,8.7,78.5,52.4,0.27,23,9.2,
10/5/2017,0.6,3.5,24.3,4.9,80.9,48.9,0.265,19,7.4,
10/6/2017,1,8.1,24.6,5.9,80.5,38.4,0.322,22,6.7,
10/7/2017,1.1,15.8,38.3,10.1,70.4,18.8,0.341,26,3.6,
10/8/2017,1.2,7.4,34.5,7.1,73,19,0.338,26,8.1,
10/9/2017,1,6.6,36.3,8.2,73.2,25.9,0.326,29,9.2,
10/10/2017,0.8,3,23.4,3.9,59.3,36.5,0.318,29,10.8,
10/11/2017,1.1,10.8,28.7,8.1,67.2,36,0.314,28,7.3,
10/12/2017,1.4,18.2,40.2,12.1,75.7,40.5,0.298,30,4.9,
10/13/2017,1.2,15.9,39,12,78.9,38.3,0.292,20,4.3,
10/14/2017,0.8,6.1,20.6,5.7,79.2,32.6,0.27,30,6.9,
10/15/2017,0.2,2.5,33.5,6.7,65.9,22.3,0.314,38,10.3,
10/16/2017,0.3,10.4,24.7,6.5,67.3,25.9,0.303,35,7.5,
10/17/2017,0.5,21,37.1,10.1,71.1,30.5,0.291,28,4.3,
10/18/2017,0.8,20,46.1,11.7,72.8,35.8,0.194,22,4.3,
10/19/2017,0.5,9.6,30.3,6.4,72,42.5,0.274,30,7,
10/20/2017,0.6,8,26.5,6.6,71.8,38.8,0.276,28,7.3,
10/21/2017,0.5,6.1,26.8,6.6,70.9,28.2,0.294,27,8.9,
10/22/2017,0.7,10.7,26.6,6.2,66.3,16.7,0.298,25,3.9,
10/23/2017,1,14,30,7.1,68,22.2,0.295,19,5.5,
10/24/2017,0.4,2.7,35.3,5.6,63.4,25.7,0.285,34,10.9,
10/25/2017,1,20.2,40.5,10,62.3,25.8,0.285,25,4.5,
10/26/2017,0.9,11.7,47.2,9,69.8,24.1,0.282,28,9.5,
10/27/2017,0.6,0.5,58,7.6,55.5,31.9,0.274,31,11.9,
10/28/2017,1,4.8,31.1,5.9,55.3,30.5,0.272,31,7.9,
10/29/2017,1.5,12.6,32.4,7.9,61.7,24.8,0.275,23,4.1,
10/30/2017,1.4,6.5,36.7,7.7,65.4,25.6,0.261,32,9,
10/31/2017,1.6,12.5,35.4,7.7,57.7,40.6,0.258,25,8,
11/1/2017,1.5,10.6,29.7,6.6,66.2,30.3,0.238,26,8.5,
11/2/2017,1.5,13.8,28.5,8.6,65.7,32.5,0.263,17,6.8,
11/3/2017,1.3,12.3,24.3,7.8,67.8,31.7,0.225,18,5.8,
11/4/2017,1.6,13.6,28.7,6,64.5,43.5,0.111,13,5,
11/5/2017,1,9.1,21.4,5.8,69,45.2,0.255,18,6.7,
11/6/2017,1.1,16.1,25.7,6.7,68.6,27.7,0.243,16,6.4,
11/7/2017,1.1,14.1,26,6.6,68.5,29.5,0.2,10,4.2,
11/8/2017,1,13,25,5.2,57.2,70.1,0.177,15,6.6,
11/9/2017,1.2,15.1,23,5,55.9,62.9,0.236,15,6.8,
11/10/2017,1.5,21.1,35.4,8.6,62.5,52.3,0.238,14,4.6,
11/11/2017,1.3,16.2,25.7,6.7,67.1,38.3,0.234,16,4.4,
11/12/2017,1,7.2,25.4,7.1,64.1,36.7,0.214,20,6.4,
11/13/2017,1,19.2,39.7,11.1,62.8,49.1,0.221,23,6.5,
11/14/2017,1.5,21.2,39.2,10.5,67.7,38.4,0.235,13,3.9,
11/15/2017,0.9,13.4,28,6.1,66.6,20.5,0.236,21,7.2,
11/16/2017,1.5,27,42.7,10.9,65.9,23.8,0.23,12,3.7,
11/17/2017,1.3,14.5,30.9,6.6,69.8,17.6,0.221,18,7.6,
11/18/2017,0.7,4.5,25.4,5.4,59.5,25.9,0.19,30,8.2,
11/19/2017,0.8,5.6,26,4.7,52.7,20.4,0.214,33,6.8,
